PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,group_num,ppl_num,max_num,ticket_Earth55 Cancri e,ticket_EarthPSO J318.5-22,ticket_EarthTRAPPIST-1e,ticket_Europa55 Cancri e,ticket_EuropaPSO J318.5-22,ticket_EuropaTRAPPIST-1e,ticket_Mars55 Cancri e,ticket_MarsPSO J318.5-22,ticket_MarsTRAPPIST-1e,cabin_row,expense,sum_expense,cabin_class_A,cabin_class_B,cabin_class_C,cabin_class_D,cabin_class_E,cabin_class_F,cabin_class_G,cabin_class_T,cabin_side_P,cabin_side_S
6020_04,Earth,True,G/974/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Jimmyn Hanner,False,6020,04,7,False,False,True,False,False,False,False,False,False,974,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6020_05,Earth,False,F/1242/P,55 Cancri e,34.0,False,0.0,968.0,273.0,0.0,283.0,Mabela Hanner,False,6020,05,7,True,False,False,False,False,False,False,False,False,1242,1524.0,1524.0,False,False,False,False,False,True,False,False,True,False
6020_06,Earth,False,G/974/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Janita Hanner,False,6020,06,7,False,False,True,False,False,False,False,False,False,974,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6020_07,Earth,True,G/974/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Tera Hanner,False,6020,07,7,False,False,True,False,False,False,False,False,False,974,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6022_01,Earth,False,F/1243/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,14.0,631.0,,False,6022,01,1,False,False,True,False,False,False,False,False,False,1243,645.0,645.0,False,False,False,False,False,True,False,False,True,False
6024_01,Earth,True,G/975/P,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Carlie Fowlaney,True,6024,01,1,False,True,False,False,False,False,False,False,False,975,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6025_01,Earth,False,F/1245/P,TRAPPIST-1e,42.0,False,0.0,420.0,0.0,1.0,175.0,Joyton Hales,False,6025,01,1,False,False,True,False,False,False,False,False,False,1245,596.0,596.0,False,False,False,False,False,True,False,False,True,False
6026_01,Mars,False,F/1246/P,TRAPPIST-1e,41.0,False,982.0,64.0,380.0,0.0,0.0,Stray Prie,True,6026,01,1,False,False,False,False,False,False,False,False,True,1246,1426.0,1426.0,False,False,False,False,False,True,False,False,True,False
6027_01,Europa,False,B/232/S,TRAPPIST-1e,36.0,False,0.0,1828.0,9058.0,1.0,2.0,Graviph Coweboded,True,6027,01,1,False,False,False,False,False,True,False,False,False,232,10889.0,10889.0,False,True,False,False,False,False,False,False,False,True
6028_01,Europa,False,A/57/P,55 Cancri e,27.0,False,0.0,1801.0,0.0,304.0,1393.0,Wasatz Preeldy,False,6028,01,5,False,False,False,True,False,False,False,False,False,57,3498.0,3498.0,True,False,False,False,False,False,False,False,True,False
6028_02,Europa,False,A/57/P,TRAPPIST-1e,32.0,True,0.0,792.0,0.0,1.0,1335.0,Cherkab Preeldy,False,6028,02,5,False,False,False,False,False,True,False,False,False,57,2128.0,2128.0,True,False,False,False,False,False,False,False,True,False
6028_03,Europa,False,A/57/P,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Nusakar Preeldy,True,6028,03,5,False,False,False,True,False,False,False,False,False,57,0.0,0.0,True,False,False,False,False,False,False,False,True,False
6028_04,Europa,False,,TRAPPIST-1e,26.0,True,0.0,3638.0,0.0,1043.0,0.0,Kumark Preeldy,True,6028,04,5,False,False,False,False,False,True,False,False,False,57,4681.0,4681.0,True,False,False,False,False,False,False,False,True,False
6028_05,Europa,False,A/57/P,TRAPPIST-1e,28.0,False,0.0,6921.0,0.0,29.0,45.0,Shelik Preeldy,True,6028,05,5,False,False,False,False,False,True,False,False,False,57,6995.0,6995.0,True,False,False,False,False,False,False,False,True,False
6029_01,Earth,False,E/396/S,TRAPPIST-1e,25.0,False,0.0,30.0,20.0,0.0,941.0,Gwenda Balderts,False,6029,01,1,False,False,True,False,False,False,False,False,False,396,991.0,991.0,False,False,False,False,True,False,False,False,False,True
6030_01,Earth,False,G/981/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,Armen Ellson,True,6030,01,7,False,False,True,False,False,False,False,False,False,981,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6030_02,Earth,True,G/981/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Dord Steinardson,True,6030,02,7,False,False,True,False,False,False,False,False,False,981,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6030_03,Earth,False,G/981/S,TRAPPIST-1e,13.0,False,852.0,147.0,7.0,0.0,1.0,Etha Ellson,True,6030,03,7,False,False,True,False,False,False,False,False,False,981,1007.0,1007.0,False,False,False,False,False,False,True,False,False,True
6030_04,Earth,False,G/981/S,TRAPPIST-1e,30.0,False,0.0,0.0,47.0,703.0,4.0,Fanne Steinardson,True,6030,04,7,False,False,True,False,False,False,False,False,False,981,754.0,754.0,False,False,False,False,False,False,True,False,False,True
6030_05,Earth,True,G/981/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Mollen Ellson,True,6030,05,7,False,False,True,False,False,False,False,False,False,981,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6030_06,Earth,True,G/981/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Alene Ellson,True,6030,06,7,False,False,True,False,False,False,False,False,False,981,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6030_07,Earth,False,G/981/S,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Hatty Ellson,True,6030,07,7,False,False,True,False,False,False,False,False,False,981,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6031_01,Earth,False,F/1146/S,TRAPPIST-1e,52.0,False,0.0,645.0,0.0,0.0,395.0,Bobara Alshipson,True,6031,01,1,False,False,True,False,False,False,False,False,False,1146,1040.0,1040.0,False,False,False,False,False,True,False,False,False,True
6032_01,Earth,True,G/982/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Kendy Haynardy,True,6032,01,3,False,False,True,False,False,False,False,False,False,982,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6032_02,Earth,False,E/397/S,TRAPPIST-1e,40.0,False,521.0,4.0,53.0,70.0,141.0,Lison Mcdowns,False,6032,02,3,False,False,True,False,False,False,False,False,False,397,789.0,789.0,False,False,False,False,True,False,False,False,False,True
6032_03,Earth,True,G/982/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Celina Hurchez,True,6032,03,3,True,False,False,False,False,False,False,False,False,982,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6033_01,Mars,False,E/384/P,TRAPPIST-1e,32.0,False,158.0,0.0,139.0,752.0,0.0,Stote Bancy,False,6033,01,2,False,False,False,False,False,False,False,False,True,384,1049.0,1049.0,False,False,False,False,True,False,False,False,True,False
6033_02,Mars,True,F/1247/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Lops Bancy,True,6033,02,2,False,False,False,False,False,False,True,False,False,1247,0.0,0.0,False,False,False,False,False,True,False,False,True,False
6034_01,Mars,False,E/385/P,PSO J318.5-22,26.0,False,2042.0,0.0,2387.0,10.0,0.0,Callix Pette,True,6034,01,3,False,False,False,False,False,False,False,True,False,385,4439.0,4439.0,False,False,False,False,True,False,False,False,True,False
6034_02,Mars,True,E/385/P,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Othawk Pette,False,6034,02,3,False,False,False,False,False,False,False,True,False,385,0.0,0.0,False,False,False,False,True,False,False,False,True,False
6034_03,Mars,False,E/385/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Cheeet Pette,True,6034,03,3,False,False,False,False,False,False,False,False,True,385,0.0,0.0,False,False,False,False,True,False,False,False,True,False
6035_01,Earth,False,E/386/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1.0,827.0,Doria Morsentley,True,6035,01,2,False,False,True,False,False,False,False,False,False,386,828.0,828.0,False,False,False,False,True,False,False,False,True,False
6035_02,Earth,True,G/976/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Ginald Morsentley,False,6035,02,2,False,False,True,False,False,False,False,False,False,976,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6036_01,Europa,False,C/225/S,TRAPPIST-1e,44.0,False,0.0,1289.0,1224.0,514.0,1674.0,Achah Stpingepid,True,6036,01,3,False,False,False,False,False,True,False,False,False,225,4701.0,4701.0,False,False,True,False,False,False,False,False,False,True
6036_02,Europa,False,C/225/S,TRAPPIST-1e,15.0,False,0.0,677.0,0.0,179.0,3186.0,Sular Stpingepid,True,6036,02,3,False,False,False,False,False,True,False,False,False,225,4042.0,4042.0,False,False,True,False,False,False,False,False,False,True
6036_03,Europa,False,C/225/S,TRAPPIST-1e,27.0,False,0.0,1857.0,0.0,778.0,587.0,Hekab Stpingepid,True,6036,03,3,False,False,False,False,False,True,False,False,False,225,3222.0,3222.0,False,False,True,False,False,False,False,False,False,True
6038_01,Mars,False,F/1147/S,TRAPPIST-1e,22.0,False,2413.0,0.0,53.0,1.0,0.0,Dooss Apple,False,6038,01,1,False,False,False,False,False,False,False,False,True,1147,2467.0,2467.0,False,False,False,False,False,True,False,False,False,True
6039_01,Earth,True,G/983/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,,True,6039,01,2,False,False,True,False,False,False,False,False,False,983,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6039_02,Earth,False,F/1148/S,TRAPPIST-1e,32.0,False,3.0,0.0,0.0,0.0,757.0,Myrace Powery,False,6039,02,2,False,False,True,False,False,False,False,False,False,1148,760.0,760.0,False,False,False,False,False,True,False,False,False,True
6040_01,Earth,False,G/984/S,TRAPPIST-1e,16.0,False,805.0,4.0,0.0,0.0,0.0,Glendy Sterreray,True,6040,01,1,False,False,True,False,False,False,False,False,False,984,809.0,809.0,False,False,False,False,False,False,True,False,False,True
6041_01,Mars,False,F/1248/P,TRAPPIST-1e,34.0,False,419.0,0.0,15.0,0.0,0.0,Gut Potie,False,6041,01,1,False,False,False,False,False,False,False,False,True,1248,434.0,434.0,False,False,False,False,False,True,False,False,True,False
6042_01,Mars,False,F/1249/P,TRAPPIST-1e,32.0,False,1946.0,0.0,653.0,0.0,0.0,Casps Bost,False,6042,01,1,False,False,False,False,False,False,False,False,True,1249,2599.0,2599.0,False,False,False,False,False,True,False,False,True,False
6043_01,Earth,False,G/978/P,TRAPPIST-1e,28.0,False,0.0,292.0,1039.0,1.0,489.0,Thell Reilline,False,6043,01,1,False,False,True,False,False,False,False,False,False,978,1821.0,1821.0,False,False,False,False,False,False,True,False,True,False
6045_01,Europa,False,B/233/S,TRAPPIST-1e,27.0,False,0.0,21.0,0.0,8126.0,4.0,Bralino Matoltuble,False,6045,01,1,False,False,False,False,False,True,False,False,False,233,8151.0,8151.0,False,True,False,False,False,False,False,False,False,True
6047_01,Earth,False,G/985/S,PSO J318.5-22,35.0,False,508.0,0.0,0.0,57.0,243.0,Sanney Russon,True,6047,01,1,False,True,False,False,False,False,False,False,False,985,808.0,808.0,False,False,False,False,False,False,True,False,False,True
6048_01,Mars,True,,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Mele Clake,False,6048,01,1,False,False,False,False,False,False,False,False,True,986,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6049_01,Earth,False,G/986/S,TRAPPIST-1e,24.0,False,178.0,0.0,235.0,0.0,396.0,,True,6049,01,1,False,False,True,False,False,False,False,False,False,986,809.0,809.0,False,False,False,False,False,False,True,False,False,True
6052_01,Earth,True,G/980/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Fayel Rushorney,False,6052,01,1,False,False,True,False,False,False,False,False,False,980,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6054_01,Mars,True,F/1151/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Frus Kie,True,6054,01,1,False,False,False,False,False,False,False,False,True,1151,0.0,0.0,False,False,False,False,False,True,False,False,False,True
6055_01,Europa,False,C/185/P,PSO J318.5-22,29.0,True,3.0,1849.0,0.0,3104.0,1652.0,Mino Prefule,False,6055,01,3,False,False,False,False,True,False,False,False,False,185,6608.0,6608.0,False,False,True,False,False,False,False,False,True,False
6055_02,Europa,True,C/185/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Achiram Prefule,True,6055,02,3,False,False,False,False,False,True,False,False,False,185,0.0,0.0,False,False,True,False,False,False,False,False,True,False
6055_03,Europa,False,C/185/P,TRAPPIST-1e,20.0,False,1883.0,0.0,0.0,8810.0,0.0,Terops Prefule,False,6055,03,3,False,False,False,False,False,True,False,False,False,185,10693.0,10693.0,False,False,True,False,False,False,False,False,True,False
6058_01,Mars,False,F/1253/P,55 Cancri e,18.0,False,2904.0,5.0,50.0,0.0,9.0,Yaphex Ecart,False,6058,01,1,False,False,False,False,False,False,True,False,False,1253,2968.0,2968.0,False,False,False,False,False,True,False,False,True,False
6059_01,Earth,False,G/982/P,TRAPPIST-1e,28.0,False,8.0,0.0,3949.0,0.0,9.0,Andie Rices,True,6059,01,1,False,False,True,False,False,False,False,False,False,982,3966.0,3966.0,False,False,False,False,False,False,True,False,True,False
6061_01,Earth,False,F/1153/S,TRAPPIST-1e,18.0,False,33.0,0.0,455.0,167.0,48.0,Aliedy Jacostaney,True,6061,01,1,False,False,True,False,False,False,False,False,False,1153,703.0,703.0,False,False,False,False,False,True,False,False,False,True
6062_01,Mars,False,F/1254/P,TRAPPIST-1e,33.0,False,301.0,0.0,501.0,0.0,1013.0,Tous Sesa,False,6062,01,2,False,False,False,False,False,False,False,False,True,1254,1815.0,1815.0,False,False,False,False,False,True,False,False,True,False
6062_02,Mars,False,E/388/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Cranch Sesa,False,6062,02,2,False,False,False,False,False,False,False,False,True,388,0.0,0.0,False,False,False,False,True,False,False,False,True,False
6064_01,Europa,False,C/186/P,55 Cancri e,68.0,False,125.0,13437.0,0.0,22408.0,17.0,Markar Radisiouss,False,6064,01,1,False,False,False,True,False,False,False,False,False,186,35987.0,35987.0,False,False,True,False,False,False,False,False,True,False
6065_01,Europa,False,E/398/S,TRAPPIST-1e,19.0,False,3.0,785.0,0.0,0.0,0.0,Sharie Rodricker,True,6065,01,1,False,False,False,False,False,True,False,False,False,398,788.0,788.0,False,False,False,False,True,False,False,False,False,True
6066_01,Europa,False,C/226/S,TRAPPIST-1e,33.0,False,0.0,357.0,2366.0,1612.0,2137.0,Altan Mallisly,False,6066,01,3,False,False,False,False,False,True,False,False,False,226,6472.0,6472.0,False,False,True,False,False,False,False,False,False,True
6066_02,Europa,False,C/226/S,55 Cancri e,55.0,False,8142.0,8.0,0.0,1481.0,0.0,Terion Mallisly,False,6066,02,3,False,False,False,True,False,False,False,False,False,226,9631.0,9631.0,False,False,True,False,False,False,False,False,False,True
6066_03,Europa,True,C/226/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Aldhib Mallisly,True,6066,03,3,False,False,False,False,False,True,False,False,False,226,0.0,0.0,False,False,True,False,False,False,False,False,False,True
6067_01,Earth,False,G/984/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,44.0,1721.0,Dellie Perkinson,False,6067,01,1,False,False,True,False,False,False,False,False,False,984,1765.0,1765.0,False,False,False,False,False,False,True,False,True,False
6068_01,Earth,False,F/1154/S,TRAPPIST-1e,23.0,False,0.0,723.0,1.0,0.0,0.0,Lloyde Kimons,True,6068,01,1,False,False,True,False,False,False,False,False,False,1154,724.0,724.0,False,False,False,False,False,True,False,False,False,True
6069_01,Mars,False,D/185/S,55 Cancri e,15.0,False,3811.0,0.0,109.0,236.0,0.0,Hers Buthe,False,6069,01,1,False,False,False,False,False,False,True,False,False,185,4156.0,4156.0,False,False,False,True,False,False,False,False,False,True
6070_01,Mars,False,D/186/S,TRAPPIST-1e,49.0,False,2209.0,42.0,109.0,23.0,0.0,Aptal Fate,False,6070,01,1,False,False,False,False,False,False,False,False,True,186,2383.0,2383.0,False,False,False,True,False,False,False,False,False,True
6071_01,Earth,False,G/987/S,TRAPPIST-1e,33.0,False,41.0,417.0,0.0,42.0,308.0,Almara Delazarson,True,6071,01,1,False,False,True,False,False,False,False,False,False,987,808.0,808.0,False,False,False,False,False,False,True,False,False,True
6073_01,Mars,True,F/1156/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Bubbix Sau,True,6073,01,1,False,False,False,False,False,False,True,False,False,1156,0.0,0.0,False,False,False,False,False,True,False,False,False,True
6075_01,Europa,True,B/206/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Wasalm Sofraten,True,6075,01,1,False,False,False,False,False,True,False,False,False,206,0.0,0.0,False,True,False,False,False,False,False,False,True,False
6076_01,Earth,False,G/988/S,TRAPPIST-1e,18.0,False,14.0,2.0,144.0,610.0,0.0,Therry Cames,True,6076,01,1,False,False,True,False,False,False,False,False,False,988,770.0,770.0,False,False,False,False,False,False,True,False,False,True
6077_01,Earth,True,G/985/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Armene Lewintos,True,6077,01,1,False,False,True,False,False,False,False,False,False,985,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6080_01,Earth,False,G/989/S,TRAPPIST-1e,39.0,False,657.0,225.0,0.0,0.0,0.0,Lyney Stephendsey,True,6080,01,1,False,False,True,False,False,False,False,False,False,989,882.0,882.0,False,False,False,False,False,False,True,False,False,True
6082_01,Earth,False,G/987/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Maryne Carpennels,False,6082,01,1,False,False,True,False,False,False,False,False,False,987,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6085_01,Earth,False,F/1257/P,TRAPPIST-1e,46.0,False,0.0,0.0,868.0,0.0,3.0,Jimmyn Gainney,True,6085,01,1,False,False,True,False,False,False,False,False,False,1257,871.0,871.0,False,False,False,False,False,True,False,False,True,False
6086_01,Europa,False,A/72/S,55 Cancri e,32.0,False,0.0,4176.0,0.0,183.0,6.0,Grastab Tairbatic,True,6086,01,1,False,False,False,True,False,False,False,False,False,72,4365.0,4365.0,True,False,False,False,False,False,False,False,False,True
6087_01,Earth,False,F/1160/S,TRAPPIST-1e,19.0,False,605.0,0.0,24.0,1.0,86.0,Nadie Rodger,False,6087,01,1,False,False,True,False,False,False,False,False,False,1160,716.0,716.0,False,False,False,False,False,True,False,False,False,True
6090_01,Mars,True,F/1259/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Cants Bra,True,6090,01,1,False,False,False,False,False,False,False,False,True,1259,0.0,0.0,False,False,False,False,False,True,False,False,True,False
6091_01,Earth,True,G/988/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Gera Lynnerett,True,6091,01,2,False,False,True,False,False,False,False,False,False,988,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6091_02,Earth,False,F/1260/P,TRAPPIST-1e,39.0,False,0.0,29.0,291.0,13.0,527.0,Pattin Lynnerett,False,6091,02,2,False,False,True,False,False,False,False,False,False,1260,860.0,860.0,False,False,False,False,False,True,False,False,True,False
6092_01,Earth,False,F/1161/S,TRAPPIST-1e,16.0,False,0.0,0.0,641.0,33.0,29.0,Karlie Singtons,True,6092,01,3,False,False,True,False,False,False,False,False,False,1161,703.0,703.0,False,False,False,False,False,True,False,False,False,True
6092_02,Earth,True,G/991/S,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,Antony Singtons,True,6092,02,3,False,True,False,False,False,False,False,False,False,991,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6092_03,Earth,False,G/991/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Carlie Singtons,True,6092,03,3,False,False,True,False,False,False,False,False,False,991,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6094_01,Europa,True,C/227/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Terons Brathful,True,6094,01,3,False,False,False,True,False,False,False,False,False,227,0.0,0.0,False,False,True,False,False,False,False,False,False,True
6094_02,Europa,True,C/227/S,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Alcyon Brathful,True,6094,02,3,False,False,False,True,False,False,False,False,False,227,0.0,0.0,False,False,True,False,False,False,False,False,False,True
6094_03,Europa,True,C/227/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Tautrix Brathful,True,6094,03,3,False,False,False,True,False,False,False,False,False,227,0.0,0.0,False,False,True,False,False,False,False,False,False,True
6095_01,Mars,False,D/192/P,TRAPPIST-1e,29.0,False,3564.0,0.0,802.0,0.0,0.0,Crin Rapie,False,6095,01,1,False,False,False,False,False,False,False,False,True,192,4366.0,4366.0,False,False,False,True,False,False,False,False,True,False
6096_01,Mars,False,F/1162/S,TRAPPIST-1e,41.0,False,239.0,1.0,1048.0,0.0,0.0,Berk Wooes,True,6096,01,3,False,False,False,False,False,False,False,False,True,1162,1288.0,1288.0,False,False,False,False,False,True,False,False,False,True
6096_02,Mars,False,F/1162/S,TRAPPIST-1e,13.0,False,1119.0,11.0,1326.0,0.0,0.0,Muls Wooes,True,6096,02,3,False,False,False,False,False,False,False,False,True,1162,2456.0,2456.0,False,False,False,False,False,True,False,False,False,True
6096_03,Mars,False,F/1162/S,TRAPPIST-1e,18.0,False,4397.0,610.0,1437.0,4.0,0.0,Pebray Wooes,False,6096,03,3,False,False,False,False,False,False,False,False,True,1162,6448.0,6448.0,False,False,False,False,False,True,False,False,False,True
6098_01,Earth,False,F/1163/S,55 Cancri e,27.0,False,0.0,0.0,0.0,2725.0,73.0,Essara Contrevins,False,6098,01,1,True,False,False,False,False,False,False,False,False,1163,2798.0,2798.0,False,False,False,False,False,True,False,False,False,True
6099_01,Earth,True,G/992/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Elara Jarvey,True,6099,01,1,False,False,True,False,False,False,False,False,False,992,0.0,0.0,False,False,False,False,False,False,True,False,False,True
6101_01,Earth,False,F/1261/P,55 Cancri e,24.0,False,13.0,0.0,2.0,673.0,3.0,Moniey Lambucketty,False,6101,01,1,True,False,False,False,False,False,False,False,False,1261,691.0,691.0,False,False,False,False,False,True,False,False,True,False
6102_01,Earth,False,F/1165/S,PSO J318.5-22,26.0,False,104.0,0.0,0.0,280.0,216.0,Jilley Figuez,False,6102,01,1,False,True,False,False,False,False,False,False,False,1165,600.0,600.0,False,False,False,False,False,True,False,False,False,True
6103_01,Earth,True,G/990/P,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Davisy Hardsonerry,True,6103,01,1,False,True,False,False,False,False,False,False,False,990,0.0,0.0,False,False,False,False,False,False,True,False,True,False
6105_01,Europa,False,E/401/S,TRAPPIST-1e,58.0,False,0.0,1012.0,0.0,1120.0,20.0,Gatrix Hontichre,False,6105,01,1,False,False,False,False,False,True,False,False,False,401,2152.0,2152.0,False,False,False,False,True,False,False,False,False,True
6106_01,Europa,True,C/228/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Matark Calian,True,6106,01,1,False,False,False,True,False,False,False,False,False,228,0.0,0.0,False,False,True,False,False,False,False,False,False,True
6107_01,Earth,False,F/1263/P,55 Cancri e,18.0,False,0.0,0.0,0.0,63.0,525.0,Jonald Willangsey,True,6107,01,1,True,False,False,False,False,False,False,False,False,1263,588.0,588.0,False,False,False,False,False,True,False,False,True,False
6108_01,Europa,False,F/1166/S,TRAPPIST-1e,13.0,False,206.0,28.0,0.0,1.0,629.0,,False,6108,01,1,False,False,False,False,False,True,False,False,False,1166,864.0,864.0,False,False,False,False,False,True,False,False,False,True
6109_01,Europa,False,C/187/P,TRAPPIST-1e,13.0,False,0.0,9.0,0.0,0.0,5648.0,Terons Inghtal,False,6109,01,2,False,False,False,False,False,True,False,False,False,187,5657.0,5657.0,False,False,True,False,False,False,False,False,True,False
6109_02,Europa,True,C/187/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Giedir Inghtal,True,6109,02,2,False,False,False,False,False,True,False,False,False,187,0.0,0.0,False,False,True,False,False,False,False,False,True,False
6110_01,Earth,False,E/389/P,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,642.0,Sus Warrishales,True,6110,01,1,True,False,False,False,False,False,False,False,False,389,642.0,642.0,False,False,False,False,True,False,False,False,True,False
6111_01,Europa,True,A/58/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Hyaduma Folumorly,True,6111,01,5,False,False,False,False,False,True,False,False,False,58,0.0,0.0,True,False,False,False,False,False,False,False,True,False
6111_02,Europa,False,A/58/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,4588.0,0.0,Fomalik Folumorly,False,6111,02,5,False,False,False,False,False,True,False,False,False,58,4588.0,4588.0,True,False,False,False,False,False,False,False,True,False
6111_03,Europa,True,,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Ainkard Folumorly,True,6111,03,5,False,False,False,True,False,False,False,False,False,58,0.0,0.0,True,False,False,False,False,False,False,False,True,False
6111_04,Europa,True,A/58/P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Hezenif Folumorly,True,6111,04,5,False,False,False,True,False,False,False,False,False,58,0.0,0.0,True,False,False,False,False,False,False,False,True,False
6111_05,Europa,False,A/58/P,TRAPPIST-1e,33.0,False,0.0,2110.0,0.0,773.0,10.0,Sabiton Folumorly,True,6111,05,5,False,False,False,False,False,True,False,False,False,58,2893.0,2893.0,True,False,False,False,False,False,False,False,True,False
6112_01,Mars,True,F/1264/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Ber Sad,True,6112,01,1,False,False,False,False,False,False,False,False,True,1264,0.0,0.0,False,False,False,False,False,True,False,False,True,False
6115_01,Mars,False,E/390/P,TRAPPIST-1e,50.0,False,513.0,0.0,0.0,764.0,21.0,Naish Anpie,False,6115,01,1,False,False,False,False,False,False,False,False,True,390,1298.0,1298.0,False,False,False,False,True,False,False,False,True,False
6116_01,Mars,False,F/1167/S,TRAPPIST-1e,28.0,False,828.0,0.0,72.0,6.0,0.0,Boon Hart,False,6116,01,1,False,False,False,False,False,False,False,False,True,1167,906.0,906.0,False,False,False,False,False,True,False,False,False,True
6117_01,Europa,False,B/234/S,TRAPPIST-1e,56.0,False,679.0,1126.0,0.0,33.0,3230.0,Anchira Spassive,False,6117,01,1,False,False,False,False,False,True,False,False,False,234,5068.0,5068.0,False,True,False,False,False,False,False,False,False,True
6118_01,Mars,False,F/1266/P,55 Cancri e,42.0,False,1156.0,0.0,1.0,305.0,0.0,Carde Pité,False,6118,01,2,False,False,False,False,False,False,True,False,False,1266,1462.0,1462.0,False,False,False,False,False,True,False,False,True,False
6118_02,Mars,True,E/391/P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Tyog Pité,False,6118,02,2,False,False,False,False,False,False,False,False,True,391,0.0,0.0,False,False,False,False,True,False,False,False,True,False
6120_01,Earth,False,F/1169/S,PSO J318.5-22,13.0,False,0.0,1180.0,0.0,0.0,0.0,Garlie Flynnis,True,6120,01,1,False,True,False,False,False,False,False,False,False,1169,1180.0,1180.0,False,False,False,False,False,True,False,False,False,True
