PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Group,GroupNo,Deck,Num,Side
5277_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,87.0,1232.0,Besse Morandry,1,5277,1,F,1079,P
5278_01,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Menkin Subateful,1,5278,1,B,203,S
5279_01,Earth,False,TRAPPIST-1e,28.0,False,467.0,0.0,0.0,0.0,307.0,Antony Flynnis,0,5279,1,G,852,P
5280_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,2728.0,0.0,0.0,Elanda Simpsonks,1,5280,1,F,1015,S
5281_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,6.0,621.0,0.0,433.0,Emmax Haynard,0,5281,1,F,1080,P
5282_01,Earth,False,TRAPPIST-1e,35.0,False,35.0,0.0,14.0,0.0,816.0,Florey Torrez,1,5282,1,E,337,S
5282_02,Earth,False,TRAPPIST-1e,26.0,False,0.0,196.0,0.0,0.0,487.0,Eulah Torrez,1,5282,2,F,1016,S
5282_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Kenda Torrez,1,5282,3,G,860,S
5287_01,Earth,False,PSO J318.5-22,42.0,False,0.0,0.0,0.0,214.0,50.0,Shanya Webstephrey,1,5287,1,G,861,S
5288_01,Earth,False,TRAPPIST-1e,36.0,False,1.0,716.0,3.0,0.0,57.0,Thell Masquez,1,5288,1,F,1081,P
5290_01,Earth,False,TRAPPIST-1e,31.0,False,1177.0,2.0,0.0,0.0,1.0,Bretty Patthews,0,5290,1,F,1083,P
5291_01,Earth,False,55 Cancri e,27.0,False,3905.0,7.0,0.0,4.0,53.0,Luisy Gaington,0,5291,1,G,854,P
5292_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,4313.0,0.0,175.0,60.0,Celavar Galoquid,1,5292,1,C,206,S
5297_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Candra Bushallert,1,5297,1,G,856,P
5298_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Rician Sweett,1,5298,1,G,862,S
5299_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Brina Coopezmaney,1,5299,1,G,863,S
5300_01,Earth,True,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,Healle Klindsayer,1,5300,1,G,864,S
5301_01,Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Altara Pretive,1,5301,1,B,181,P
5301_02,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Sadares Pretive,1,5301,2,B,181,P
5303_01,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Patoya Hoffergess,0,5303,1,F,,S
5303_02,Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Loree Hoffergess,1,5303,2,G,857,P
5303_03,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Jimmyn Lambleyoun,1,5303,3,G,857,P
5303_04,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Yvonna Lambleyoun,1,5303,4,G,857,P
5303_05,Earth,False,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Ronia Lambleyoun,0,5303,5,G,857,P
5304_01,Mars,False,TRAPPIST-1e,18.0,False,1744.0,0.0,8.0,8.0,0.0,Tench Brine,0,5304,1,F,1019,S
5304_02,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Jagles Brine,1,5304,2,F,1019,S
5305_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,2891.0,0.0,6.0,0.0,Elindy Simmonders,1,5305,1,F,1084,P
5307_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Mirark Fuelisent,1,5307,1,B,204,S
5310_01,Mars,False,TRAPPIST-1e,32.0,False,4702.0,0.0,449.0,190.0,0.0,Dontch Terry,0,5310,1,F,1021,S
5312_01,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Sulaton Prefule,1,5312,1,B,182,P
5313_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,491.0,0.0,61.0,0.0,Tracia Guezaley,1,5313,1,F,1085,P
5314_01,Europa,False,TRAPPIST-1e,25.0,False,0.0,3625.0,0.0,0.0,168.0,Skatik Arible,1,5314,1,C,208,S
5315_01,Earth,False,TRAPPIST-1e,18.0,False,454.0,0.0,0.0,324.0,0.0,Gwendy Toddleton,0,5315,1,F,1086,P
5316_01,Mars,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cats Ses,1,5316,1,F,1087,P
5320_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Errima Callower,1,5320,1,E,330,P
5320_02,Europa,False,TRAPPIST-1e,32.0,False,0.0,1301.0,0.0,94.0,356.0,Hallah Opshoent,0,5320,2,E,330,P
5322_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Allift Parté,1,5322,1,F,1090,P
5323_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Coakey Cort,1,5323,1,F,1091,P
5325_01,Earth,False,PSO J318.5-22,21.0,False,751.0,5.0,0.0,1.0,0.0,Wandy Blandez,1,5325,1,F,1023,S
5326_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Wales Khart,1,5326,1,F,1092,P
5327_01,Europa,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Furudra Ticiay,0,5327,1,B,183,P
5330_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,708.0,101.0,0.0,Race Oconley,1,5330,1,F,1094,P
5331_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,1.0,292.0,0.0,340.0,Coreen Woodgezalez,0,5331,1,F,1095,P
5333_01,Earth,False,TRAPPIST-1e,48.0,False,456.0,0.0,39.0,0.0,5.0,Vane Andley,1,5333,1,G,862,P
5334_01,Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Besse Connon,1,5334,1,G,867,S
5334_02,Earth,False,TRAPPIST-1e,30.0,False,0.0,674.0,39.0,0.0,10.0,Therly Connon,1,5334,2,G,867,S
5337_01,Mars,False,TRAPPIST-1e,40.0,False,286.0,0.0,2299.0,12.0,0.0,Rish Bre,1,5337,1,F,1024,S
5340_01,Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,33.0,677.0,0.0,Cassa Carsoning,0,5340,1,G,868,S
5341_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Jessa Greenez,1,5341,1,G,869,S
5343_01,Mars,False,TRAPPIST-1e,17.0,False,13.0,0.0,565.0,367.0,1.0,Rahars Resty,0,5343,1,E,332,P
5344_01,Europa,False,55 Cancri e,38.0,False,0.0,439.0,0.0,434.0,10074.0,Sargin Prieress,0,5344,1,C,168,P
5344_02,Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Dyonon Prieress,1,5344,2,C,168,P
5345_01,Mars,False,TRAPPIST-1e,14.0,False,809.0,0.0,59.0,0.0,0.0,Frunad Cheen,0,5345,1,D,167,P
5345_02,Mars,False,TRAPPIST-1e,27.0,False,134.0,0.0,6.0,1450.0,0.0,Cops Cheen,0,5345,2,E,333,P
5346_01,Earth,False,TRAPPIST-1e,21.0,False,37.0,0.0,31.0,696.0,63.0,Tera Kaney,1,5346,1,E,334,P
5347_01,Europa,False,TRAPPIST-1e,18.0,False,0.0,3770.0,0.0,287.0,3491.0,Anton Caljoiry,0,5347,1,C,169,P
5348_01,Mars,False,TRAPPIST-1e,26.0,False,164.0,0.0,853.0,0.0,39.0,Money Sache,1,5348,1,D,168,P
5350_01,Europa,False,TRAPPIST-1e,35.0,False,25.0,866.0,0.0,3198.0,459.0,Atinon Foraud,0,5350,1,C,170,P
5351_01,Mars,False,55 Cancri e,46.0,False,1082.0,80.0,1177.0,0.0,323.0,Hion Knike,0,5351,1,F,1026,S
5353_01,Europa,True,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Ranan Reelest,1,5353,1,B,205,S
5353_02,Europa,False,TRAPPIST-1e,39.0,False,43.0,9365.0,144.0,0.0,118.0,Weidus Reelest,1,5353,2,B,205,S
5354_01,Mars,False,PSO J318.5-22,49.0,False,1690.0,0.0,85.0,0.0,0.0,Panch Letty,0,5354,1,D,161,S
5354_02,Mars,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Bares Kraie,0,5354,2,E,339,S
5355_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,686.0,0.0,101.0,9.0,Kerrie Deckley,1,5355,1,F,1098,P
5355_02,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Verly Deckley,1,5355,2,G,865,P
5356_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,32.0,0.0,4517.0,0.0,Julies Winsley,0,5356,1,E,340,S
5359_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,45.0,225.0,14.0,519.0,Adammy Hinglendez,0,5359,1,F,1099,P
5360_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Morms Nake,1,5360,1,F,1100,P
5361_01,Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,0.0,150.0,0.0,Elica Brantuarez,1,5361,1,F,1101,P
5362_01,Europa,True,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Meratz Prearright,1,5362,1,E,336,P
5363_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Crowk Apeau,1,5363,1,F,1102,P
5365_01,Earth,False,TRAPPIST-1e,60.0,False,943.0,53.0,0.0,0.0,0.0,Pristy Whiters,0,5365,1,E,337,P
5366_01,Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Asellan Calved,1,5366,1,E,338,P
5367_01,Europa,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Mesonon Fruidy,1,5367,1,C,209,S
5367_02,Earth,False,TRAPPIST-1e,34.0,False,0.0,3195.0,0.0,102.0,1469.0,Dnocese Fruidy,1,5367,2,C,209,S
5367_03,Europa,False,55 Cancri e,46.0,False,0.0,8221.0,0.0,1010.0,160.0,Anyonon Fruidy,1,5367,3,C,209,S
5368_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,55.0,2288.0,1.0,,0,5368,1,G,870,S
5372_01,Mars,False,TRAPPIST-1e,38.0,False,0.0,0.0,363.0,7.0,3.0,Cings Mith,0,5372,1,E,342,S
5374_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,61.0,942.0,2.0,0.0,Candyn Loverthyo,1,5374,1,F,1029,S
5375_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Scharab Tramsor,1,5375,1,C,210,S
5375_02,Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Quarke Tramsor,1,5375,2,C,210,S
5378_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,1202.0,5558.0,Cellum Alenter,0,5378,1,C,173,P
5379_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,8.0,3409.0,0.0,Kyley Meyersones,0,5379,1,F,1030,S
5380_01,Mars,False,TRAPPIST-1e,36.0,False,386.0,0.0,756.0,6.0,0.0,Hark Kité,0,5380,1,F,1104,P
5383_01,Earth,False,55 Cancri e,23.0,False,253.0,0.0,1175.0,3.0,0.0,Kyley Foxter,0,5383,1,F,1105,P
5384_01,Europa,False,TRAPPIST-1e,34.0,True,0.0,5210.0,0.0,1332.0,2.0,Polam Dinger,1,5384,1,A,65,S
5384_02,Europa,False,TRAPPIST-1e,26.0,False,0.0,4894.0,0.0,62.0,85.0,Sulatik Dinger,1,5384,2,A,65,S
5385_01,Mars,False,TRAPPIST-1e,31.0,False,2048.0,0.0,1040.0,136.0,0.0,Hon Cako,0,5385,1,D,170,P
5387_01,Mars,False,TRAPPIST-1e,48.0,False,581.0,6.0,1.0,158.0,0.0,Guanch Ste,0,5387,1,D,171,P
5388_01,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Stene Chaellerty,1,5388,1,G,871,S
5389_01,Mars,False,TRAPPIST-1e,27.0,False,2.0,0.0,1320.0,0.0,26.0,Rose Prity,1,5389,1,F,1106,P
5389_02,Mars,False,TRAPPIST-1e,32.0,False,2497.0,0.0,101.0,0.0,0.0,Swink Prity,0,5389,2,F,1106,P
5390_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Rosean Owerson,1,5390,1,G,872,S
5390_02,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Mayne Owerson,1,5390,2,G,872,S
5390_03,Earth,False,TRAPPIST-1e,48.0,False,83.0,110.0,0.0,690.0,8.0,Brank Owerson,1,5390,3,F,1032,S
5392_01,Mars,False,TRAPPIST-1e,35.0,True,628.0,6.0,528.0,136.0,0.0,Zelowl Stik,0,5392,1,E,343,S
5394_01,Mars,False,TRAPPIST-1e,14.0,False,246.0,0.0,2153.0,0.0,0.0,Coakey Nanie,1,5394,1,D,172,P
5395_01,Mars,False,TRAPPIST-1e,28.0,False,4.0,0.0,2574.0,0.0,0.0,Fruik Traie,1,5395,1,D,173,P
5396_01,Mars,False,TRAPPIST-1e,27.0,False,743.0,378.0,8.0,0.0,0.0,Rowl Flaie,0,5396,1,F,1109,P
5397_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Rish Jamai,1,5397,1,D,162,S
5397_02,Mars,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Quid Jamai,1,5397,2,D,162,S
5397_03,Mars,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Sps Jamai,1,5397,3,D,162,S
5401_01,Earth,False,TRAPPIST-1e,44.0,False,0.0,0.0,5.0,30.0,777.0,Shalle Savaraldez,0,5401,1,G,869,P
5402_01,Mars,False,TRAPPIST-1e,40.0,False,1269.0,0.0,75.0,0.0,4.0,Cupers Erpie,0,5402,1,F,1034,S
5404_01,Earth,False,TRAPPIST-1e,38.0,False,766.0,38.0,0.0,0.0,0.0,Bettie Gentledges,0,5404,1,F,1111,P
5406_01,Earth,False,PSO J318.5-22,22.0,False,2.0,46.0,0.0,483.0,67.0,Shally Langatein,0,5406,1,F,1035,S
5408_01,Mars,False,TRAPPIST-1e,32.0,False,1781.0,0.0,654.0,580.0,0.0,Moss Gene,0,5408,1,D,174,P
5408_02,Mars,False,TRAPPIST-1e,16.0,False,2116.0,0.0,350.0,0.0,901.0,Felios Gene,0,5408,2,D,174,P
5410_01,Mars,False,TRAPPIST-1e,33.0,False,748.0,130.0,1047.0,458.0,0.0,Sweal Frasp,0,5410,1,D,163,S
5411_01,Europa,False,TRAPPIST-1e,38.0,False,20.0,3960.0,153.0,280.0,1674.0,Alrakan Scoudelle,0,5411,1,B,206,S
5412_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,806.0,0.0,2.0,0.0,Erie Patthews,1,5412,1,G,870,P
5413_01,Earth,False,TRAPPIST-1e,16.0,False,3.0,595.0,0.0,9.0,321.0,Lorey Boyerson,1,5413,1,G,871,P
5414_01,Earth,False,PSO J318.5-22,16.0,False,481.0,0.0,166.0,0.0,122.0,Leen Buckentry,0,5414,1,G,872,P
5414_02,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Bryany Buckentry,0,5414,2,G,872,P
5414_03,Earth,False,TRAPPIST-1e,22.0,False,0.0,824.0,0.0,0.0,411.0,Chelsa Buckentry,0,5414,3,F,1112,P
5414_04,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,1544.0,Eduana Buckentry,0,5414,4,F,1112,P
5414_05,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Becca Buckentry,1,5414,5,G,872,P
5415_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,747.0,8.0,0.0,314.0,Lynez Hartz,0,5415,1,F,1113,P
5416_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Wees Saf,1,5416,1,F,1114,P
5416_02,Mars,False,TRAPPIST-1e,30.0,False,138.0,0.0,208.0,952.0,0.0,Pos Saf,0,5416,2,E,340,P
5416_03,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Ech Saf,1,5416,3,F,1114,P
5416_04,Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Toats Saf,1,5416,4,F,1114,P
5418_01,Mars,False,TRAPPIST-1e,41.0,False,164.0,0.0,1115.0,1.0,18.0,Naffsh Burta,0,5418,1,E,349,S
5420_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,829.0,0.0,1.0,0.0,Gayla Merrelliss,1,5420,1,F,1036,S
5421_01,Earth,False,TRAPPIST-1e,37.0,False,389.0,0.0,1.0,3369.0,3.0,Carlie Steinardson,0,5421,1,G,873,S
5422_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Pleion Sperap,1,5422,1,D,164,S
5423_01,Mars,False,TRAPPIST-1e,49.0,False,552.0,0.0,7.0,0.0,183.0,Almone Prine,0,5423,1,F,1116,P
5423_02,Mars,False,TRAPPIST-1e,28.0,False,142.0,0.0,1878.0,62.0,0.0,Cranch Prine,1,5423,2,E,341,P
5424_01,Mars,False,PSO J318.5-22,13.0,False,358.0,65.0,599.0,676.0,0.0,Chtios Dal,0,5424,1,F,1117,P
5424_02,Earth,False,TRAPPIST-1e,64.0,False,469.0,700.0,2.0,1.0,0.0,Docks Dal,0,5424,2,E,342,P
5425_01,Earth,False,PSO J318.5-22,24.0,False,1.0,0.0,11.0,0.0,734.0,,0,5425,1,F,1037,S
5427_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Frohs Stie,1,5427,1,F,1118,P
5427_02,Mars,False,TRAPPIST-1e,18.0,False,3458.0,0.0,216.0,0.0,0.0,Panbug Blane,0,5427,2,F,1118,P
5427_03,Mars,False,TRAPPIST-1e,25.0,False,948.0,0.0,1.0,170.0,0.0,Craird Stie,0,5427,3,F,1118,P
5430_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Inette Colomonson,0,5430,1,G,873,P
5431_01,Earth,False,55 Cancri e,33.0,False,2.0,0.0,0.0,0.0,720.0,Joycey Wheelez,1,5431,1,E,350,S
5434_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Harvin Garnes,1,5434,1,G,874,P
5435_01,Mars,False,TRAPPIST-1e,50.0,False,846.0,0.0,280.0,280.0,0.0,Fal Blane,0,5435,1,F,1121,P
5436_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,2.0,827.0,Idace Gilleranks,0,5436,1,F,,S
5437_01,Mars,False,TRAPPIST-1e,44.0,False,1267.0,18.0,0.0,3.0,0.0,Naffsh Soun,1,5437,1,F,1123,P
5438_01,Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Eriky Puckley,0,5438,1,G,875,P
5440_01,Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Teryla Beckeey,1,5440,1,G,875,S
5440_02,Earth,False,55 Cancri e,30.0,False,0.0,59.0,18.0,639.0,0.0,Crisey Beckeey,0,5440,2,F,1041,S
5440_03,Earth,False,TRAPPIST-1e,27.0,False,1109.0,0.0,0.0,0.0,0.0,Briney Beckeey,0,5440,3,F,1041,S
5441_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Raston Spoilling,1,5441,1,B,207,S
5443_01,Earth,False,55 Cancri e,13.0,False,4.0,99.0,1.0,0.0,595.0,Gabrie Hickley,0,5443,1,F,1124,P
5445_01,Earth,False,TRAPPIST-1e,61.0,False,0.0,53.0,813.0,3.0,0.0,Min Alfordonard,0,5445,1,F,1125,P
5446_01,Earth,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Jandy Bucknersony,1,5446,1,G,876,P
5447_01,Mars,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Sug Dutty,1,5447,1,F,1126,P
5447_02,Mars,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Poselk Coune,1,5447,2,F,1126,P
5450_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Samany Keithunts,1,5450,1,G,877,P
5451_01,Earth,False,PSO J318.5-22,21.0,False,0.0,697.0,0.0,0.0,0.0,Adrie Rodger,1,5451,1,F,1127,P
5452_01,Europa,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Eleb Mander,1,5452,1,C,212,S
5453_01,Earth,False,55 Cancri e,28.0,False,0.0,9.0,0.0,1114.0,5.0,Elson Gallencis,0,5453,1,F,1044,S
5454_01,Mars,False,TRAPPIST-1e,27.0,False,848.0,1497.0,2.0,0.0,0.0,Oark Krake,0,5454,1,E,343,P
5455_01,Mars,False,55 Cancri e,13.0,False,9920.0,0.0,180.0,130.0,571.0,Varkes Nate,0,5455,1,E,344,P
5457_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,1.0,0.0,739.0,0.0,Elson Horners,0,5457,1,F,1129,P
5458_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,980.0,7.0,0.0,Wandy Diazarez,0,5458,1,E,351,S
5459_01,Europa,False,TRAPPIST-1e,38.0,False,0.0,347.0,0.0,1545.0,2187.0,Jabbab Stoile,0,5459,1,C,213,S
5462_01,Mars,False,TRAPPIST-1e,20.0,False,489.0,126.0,663.0,214.0,0.0,Laptin Part,0,5462,1,F,1131,P
5463_01,Earth,False,TRAPPIST-1e,21.0,False,724.0,0.0,0.0,0.0,0.0,Laude Balderts,1,5463,1,F,1045,S
5465_01,Mars,False,TRAPPIST-1e,27.0,False,1.0,1.0,2196.0,372.0,0.0,Sugaly Chité,0,5465,1,F,1132,P
5465_02,Earth,False,TRAPPIST-1e,49.0,False,226.0,11.0,2.0,1580.0,0.0,Cings Chité,0,5465,2,F,1132,P
5465_03,Mars,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Jacks Chité,1,5465,3,F,1132,P
5466_01,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Mesons Matoltuble,1,5466,1,B,185,P
5466_02,Europa,False,55 Cancri e,33.0,True,0.0,1473.0,1089.0,5700.0,1466.0,Menkin Boltund,0,5466,2,B,185,P
5466_03,Europa,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Alballa Boltund,1,5466,3,B,185,P
5466_04,Europa,False,55 Cancri e,35.0,False,0.0,4618.0,0.0,324.0,12061.0,Asterf Boltund,0,5466,4,B,185,P
5466_05,Europa,False,TRAPPIST-1e,46.0,False,0.0,4524.0,0.0,243.0,7730.0,Bahyon Matoltuble,0,5466,5,B,185,P
5467_01,Earth,False,TRAPPIST-1e,31.0,False,2703.0,21.0,0.0,0.0,1.0,Evenna Garden,0,5467,1,F,1046,S
5468_01,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Brafirk Unprive,1,5468,1,B,208,S
5469_01,Europa,True,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Keidhma Subateful,1,5469,1,A,50,P
5470_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Franda Vales,0,5470,1,G,878,P
5471_01,Earth,False,TRAPPIST-1e,57.0,False,685.0,0.0,0.0,0.0,0.0,Jeanie Loway,0,5471,1,G,877,S
5472_01,Earth,False,PSO J318.5-22,37.0,False,0.0,0.0,559.0,11.0,0.0,Jacque Andley,1,5472,1,F,1047,S
5474_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Thew Strony,1,5474,1,F,,S
5475_01,Earth,False,TRAPPIST-1e,43.0,False,0.0,0.0,1.0,0.0,0.0,Stelle Lowelliott,0,5475,1,F,1134,P
5476_01,Earth,False,TRAPPIST-1e,49.0,False,1020.0,0.0,2.0,2.0,0.0,Samany Moodsey,1,5476,1,G,879,S
5477_01,Earth,False,TRAPPIST-1e,17.0,False,0.0,150.0,166.0,570.0,0.0,Gerte Baxterson,1,5477,1,G,880,S
5478_01,Mars,False,TRAPPIST-1e,29.0,False,518.0,0.0,10.0,1245.0,0.0,Hocorz Prity,0,5478,1,F,1048,S
5479_01,Earth,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Timyra Romason,1,5479,1,G,881,S
5480_01,Europa,False,TRAPPIST-1e,37.0,False,31.0,9307.0,0.0,904.0,11213.0,Avijava Ellcefulve,0,5480,1,F,,S
5483_01,Earth,False,PSO J318.5-22,17.0,False,2.0,0.0,0.0,0.0,681.0,Nadie Waltonnedy,0,5483,1,F,1135,P
5484_01,Mars,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Masal Monie,1,5484,1,F,1050,S
5485_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,9.0,82.0,14.0,704.0,Kennie Portananney,0,5485,1,G,880,P
5487_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Flams Nan,1,5487,1,F,1136,P
5488_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Tares Hoorherve,1,5488,1,B,186,P
5488_02,Europa,False,TRAPPIST-1e,15.0,False,0.0,22.0,6805.0,0.0,531.0,Acrabik Hoorherve,1,5488,2,B,186,P
5488_03,Europa,False,TRAPPIST-1e,53.0,False,0.0,6634.0,0.0,5047.0,108.0,Krabius Hoorherve,0,5488,3,B,186,P
5488_04,Europa,True,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Weidus Hoorherve,1,5488,4,B,186,P
5489_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Glendy Welles,1,5489,1,G,881,P
5489_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Benew Welles,0,5489,2,G,881,P
5490_01,Mars,False,TRAPPIST-1e,26.0,False,665.0,76.0,0.0,1478.0,0.0,Grog Emead,0,5490,1,F,1137,P
5491_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,499.0,285.0,103.0,Anthia Solon,0,5491,1,G,882,S
5492_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,551.0,59.0,720.0,14.0,Keithy Prinson,0,5492,1,F,1052,S
5494_01,Earth,False,TRAPPIST-1e,22.0,False,658.0,0.0,0.0,161.0,3.0,Tonald Keithunts,1,5494,1,F,1053,S
5496_01,Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Wayney Charryerry,1,5496,1,G,882,P
5497_01,Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Taurah Covetive,1,5497,1,B,210,S
